"data","method","f1score","precision","recall","accuracy","quadloss"
"E14TG2aR","MAP",0.81968734968735,0.820555555555556,0.831746031746032,0.881578947368421,0.185050906035738
"E14TG2aR","MAP",0.839430394167236,0.849166666666667,0.846428571428571,0.907894736842105,0.122326064296746
"E14TG2aR","MAP",0.772727272727273,0.845899470899471,0.793333333333333,0.907894736842105,0.231258909409209
"E14TG2aR","MAP",0.710487582592846,0.769264069264069,0.74531746031746,0.868421052631579,0.241249997370507
"E14TG2aR","MAP",0.746397773766195,0.843518518518519,0.781904761904762,0.868421052631579,0.213153893367492
"E14TG2aR","MAP",0.683259430627852,0.729717813051146,0.724603174603175,0.855263157894737,0.221230047905709
"E14TG2aR","MAP",0.758867623604466,0.788809523809524,0.769047619047619,0.881578947368421,0.16588776257183
"E14TG2aR","MAP",0.79336978810663,0.789642857142857,0.813095238095238,0.894736842105263,0.169634694410473
"E14TG2aR","MAP",0.859949874686717,0.861666666666667,0.863333333333333,0.921052631578947,0.16327703914689
"E14TG2aR","MAP",0.755790043290043,0.77547619047619,0.791111111111111,0.894736842105263,0.244662163151556
"E14TG2aR","MAP",0.85065111359229,0.859166666666667,0.870079365079365,0.907894736842105,0.215518958009511
"E14TG2aR","MAP",0.752256175197352,0.850529100529101,0.798650793650794,0.894736842105263,0.238944378877892
"E14TG2aR","MAP",0.832694805194805,0.892099567099567,0.864444444444444,0.907894736842105,0.18165298569533
"E14TG2aR","MAP",0.781746031746032,0.848412698412698,0.794603174603175,0.881578947368421,0.200223117291365
"E14TG2aR","MAP",0.791265284423179,0.834051724137931,0.786666666666667,0.881578947368421,0.21052907357235
"E14TG2aR","MAP",0.765026737967914,0.824555074555074,0.797698412698413,0.881578947368421,0.231010668945307
"E14TG2aR","MAP",0.818216783216783,0.803333333333333,0.845714285714286,0.921052631578947,0.0938006253133904
"E14TG2aR","MAP",0.687666690607867,0.808035714285714,0.761746031746032,0.868421052631579,0.240396363076922
"E14TG2aR","MAP",0.787586857586858,0.797222222222222,0.79031746031746,0.868421052631579,0.283277540898447
"E14TG2aR","MAP",0.818562091503268,0.833333333333333,0.842222222222222,0.907894736842105,0.204713525727316
"E14TG2aR","MAP",0.847039278231229,0.851666666666667,0.861111111111111,0.907894736842105,0.232836682291781
"E14TG2aR","MAP",0.807705627705628,0.807575757575758,0.816428571428571,0.894736842105263,0.248037754385589
"E14TG2aR","MAP",0.888403361344538,0.937337662337662,0.888888888888889,0.947368421052632,0.200986497843773
"E14TG2aR","MAP",0.845318852687274,0.849242424242424,0.852857142857143,0.907894736842105,0.177321391412429
"E14TG2aR","MAP",0.760243752349016,0.859511784511785,0.795079365079365,0.868421052631579,0.20222819421852
"E14TG2aR","MAP",0.752305194805195,0.818783068783069,0.787539682539683,0.881578947368421,0.195174147323946
"E14TG2aR","MAP",0.831993104934281,0.920454545454545,0.855555555555556,0.934210526315789,0.137727856164669
"E14TG2aR","MAP",0.802977865787463,0.842777777777778,0.818888888888889,0.894736842105263,0.224632836972491
"E14TG2aR","MAP",0.790664428164428,0.86,0.823015873015873,0.881578947368421,0.244217287876169
"E14TG2aR","MAP",0.785799755799756,0.771388888888889,0.817936507936508,0.842105263157895,0.267945817510977
"E14TG2aR","MAP",0.793059163059163,0.824242424242424,0.803095238095238,0.894736842105263,0.17619147592395
"E14TG2aR","MAP",0.903055555555556,0.924444444444444,0.893333333333333,0.947368421052632,0.130627379038993
"E14TG2aR","MAP",0.669498746867168,0.735714285714286,0.692380952380952,0.855263157894737,0.213766229734762
"E14TG2aR","MAP",0.78029341029341,0.770555555555556,0.797460317460317,0.855263157894737,0.183950925957467
"E14TG2aR","MAP",0.712717652717653,0.76873897707231,0.745079365079365,0.842105263157895,0.234488618713704
"E14TG2aR","MAP",0.805933890670733,0.887698412698413,0.838809523809524,0.907894736842105,0.15841851571641
"E14TG2aR","MAP",0.824076858813701,0.899603174603175,0.85,0.921052631578947,0.204385065010425
"E14TG2aR","MAP",0.937575757575758,0.933333333333333,0.943095238095238,0.960526315789474,0.0971370981963469
"E14TG2aR","MAP",0.756547619047619,0.784920634920635,0.773333333333333,0.894736842105263,0.15284210228286
"E14TG2aR","MAP",0.809473684210526,0.8125,0.81,0.894736842105263,0.208481818160416
"E14TG2aR","MAP",0.754906190576498,0.741269841269841,0.793888888888889,0.842105263157895,0.251929748534974
"E14TG2aR","MAP",0.840589410589411,0.837337662337662,0.864761904761905,0.881578947368421,0.190697566980891
"E14TG2aR","MAP",0.760800865800866,0.826406926406926,0.79547619047619,0.894736842105263,0.225027010990555
"E14TG2aR","MAP",0.800631313131313,0.83959595959596,0.803095238095238,0.881578947368421,0.227407325169946
"E14TG2aR","MAP",0.810075187969925,0.824329501915709,0.808888888888889,0.881578947368421,0.217983190556249
"E14TG2aR","MAP",0.716725235548765,0.715746753246753,0.735634920634921,0.815789473684211,0.275614692532132
"E14TG2aR","MAP",0.736974789915966,0.799422799422799,0.766984126984127,0.868421052631579,0.230600568028071
"E14TG2aR","MAP",0.686569453937875,0.725749559082892,0.73531746031746,0.855263157894737,0.216318553510128
"E14TG2aR","MAP",0.889722222222222,0.949206349206349,0.88,0.947368421052632,0.208338011587309
"E14TG2aR","MAP",0.808677248677249,0.827651515151515,0.80952380952381,0.881578947368421,0.175602702784412
"E14TG2aR","MAP",0.905800865800866,0.912575757575758,0.909761904761905,0.947368421052632,0.138606993999595
"E14TG2aR","MAP",0.8501749231161,0.920454545454545,0.88531746031746,0.934210526315789,0.165378511561975
"E14TG2aR","MAP",0.670183982683983,0.712301587301587,0.724444444444444,0.842105263157895,0.259318629659232
"E14TG2aR","MAP",0.85715708295897,0.843409090909091,0.893730158730159,0.894736842105263,0.154290998229626
"E14TG2aR","MAP",0.754222542163719,0.757575757575758,0.776746031746032,0.855263157894737,0.24984481453914
"E14TG2aR","MAP",0.744689754689755,0.766107503607504,0.76531746031746,0.881578947368421,0.168443134046232
"E14TG2aR","MAP",0.829335109335109,0.840555555555556,0.831031746031746,0.894736842105263,0.206662369628852
"E14TG2aR","MAP",0.740292397660819,0.774318181818182,0.723333333333333,0.855263157894737,0.265105893688103
"E14TG2aR","MAP",0.766923076923077,0.761904761904762,0.784761904761905,0.894736842105263,0.227325606834158
"E14TG2aR","MAP",0.758285885654307,0.77,0.771904761904762,0.868421052631579,0.251240700668994
"E14TG2aR","MAP",0.793044733044733,0.795707070707071,0.801984126984127,0.881578947368421,0.151594116922491
"E14TG2aR","MAP",0.749686322725052,0.722142857142857,0.805,0.855263157894737,0.186623755873823
"E14TG2aR","MAP",0.762406482406482,0.811742424242424,0.787857142857143,0.868421052631579,0.227528182041634
"E14TG2aR","MAP",0.83988455988456,0.87027417027417,0.831984126984127,0.907894736842105,0.176841632865458
"E14TG2aR","MAP",0.685625763125763,0.71,0.707301587301587,0.815789473684211,0.304219515780389
"E14TG2aR","MAP",0.763439153439153,0.842901234567901,0.79952380952381,0.881578947368421,0.234121186425247
"E14TG2aR","MAP",0.7807410236822,0.802976190476191,0.802222222222222,0.907894736842105,0.119982953736934
