"data","method","f1score","precision","recall","accuracy","quadloss"
"nikolovski2014","KNN",0.627643733078516,0.663888888888889,0.633325008325008,0.636363636363636,0.541780685016974
"nikolovski2014","KNN",0.571649184149184,0.603571428571429,0.578837828837829,0.636363636363636,0.517909508430962
"nikolovski2014","KNN",0.598950817700818,0.673065476190476,0.613865301365301,0.636363636363636,0.51004289070717
"nikolovski2014","KNN",0.720858585858586,0.819940476190476,0.696366133866134,0.672727272727273,0.509989048641559
"nikolovski2014","KNN",0.691909781040216,0.738392857142857,0.673930236430236,0.672727272727273,0.555296972935002
"nikolovski2014","KNN",0.63336038961039,0.636538461538461,0.644855144855145,0.672727272727273,0.569276611860254
"nikolovski2014","KNN",0.644541292041292,0.705059523809524,0.617382617382617,0.636363636363636,0.520229357746429
"nikolovski2014","KNN",0.604527417027417,0.662745098039216,0.611034798534799,0.636363636363636,0.51334722565279
"nikolovski2014","KNN",0.690693515421776,0.735197368421053,0.678425740925741,0.727272727272727,0.516247407562014
"nikolovski2014","KNN",0.570337301587302,0.595456626706627,0.613573926073926,0.581818181818182,0.586311353768093
"nikolovski2014","KNN",0.483587662337662,0.540079365079365,0.46491008991009,0.509090909090909,0.573764615274029
"nikolovski2014","KNN",0.473405067155067,0.474038461538462,0.509552947052947,0.527272727272727,0.596079395733379
"nikolovski2014","KNN",0.627608618233618,0.720432692307692,0.606539294039294,0.618181818181818,0.570297490908689
"nikolovski2014","KNN",0.602011901142336,0.625,0.593573093573094,0.654545454545455,0.56472974465929
"nikolovski2014","KNN",0.625061791656619,0.660267857142857,0.626998001998002,0.654545454545455,0.551951804687731
"nikolovski2014","KNN",0.666089466089466,0.738839285714286,0.650953213453213,0.690909090909091,0.557316128543716
"nikolovski2014","KNN",0.592053343076361,0.629108391608392,0.594634532134532,0.618181818181818,0.556483603563257
"nikolovski2014","KNN",0.735977066411849,0.786904761904762,0.734515484515485,0.709090909090909,0.480850800601374
"nikolovski2014","KNN",0.630051615051615,0.669494047619048,0.620358807858808,0.636363636363636,0.54631625097386
"nikolovski2014","KNN",0.584183316683317,0.555549719887955,0.626165501165501,0.581818181818182,0.611641208829637
"nikolovski2014","KNN",0.49433170995671,0.669078947368421,0.498480685980686,0.545454545454545,0.596363513745221
"nikolovski2014","KNN",0.554578754578754,0.650694444444444,0.569368131868132,0.618181818181818,0.513411033500016
"nikolovski2014","KNN",0.640151515151515,0.688795518207283,0.628746253746254,0.636363636363636,0.574286830068442
"nikolovski2014","KNN",0.643006960595948,0.777777777777778,0.617673992673993,0.672727272727273,0.499854144816224
"nikolovski2014","KNN",0.599033605283605,0.628205128205128,0.599525474525475,0.618181818181818,0.568741686307199
"nikolovski2014","KNN",0.585006313131313,0.668994601889339,0.567474192474193,0.6,0.588737354163636
"nikolovski2014","KNN",0.645916583416583,0.685119047619048,0.625770063270063,0.654545454545455,0.571653640198124
"nikolovski2014","KNN",0.566586845466156,0.649404761904762,0.594405594405594,0.636363636363636,0.512232867178026
"nikolovski2014","KNN",0.601434398934399,0.651190476190476,0.596549284049284,0.618181818181818,0.535071518781483
"nikolovski2014","KNN",0.520517272079772,0.616890440386681,0.552738927738928,0.6,0.555752097837697
"nikolovski2014","KNN",0.605925324675325,0.603205128205128,0.621732434232434,0.654545454545455,0.554893895229532
"nikolovski2014","KNN",0.623516067266067,0.660336538461539,0.604791042291042,0.636363636363636,0.597028700235983
"nikolovski2014","KNN",0.686238145328258,0.732638888888889,0.702089577089577,0.709090909090909,0.471671586007608
"nikolovski2014","KNN",0.655012077294686,0.788706140350877,0.642940392940393,0.654545454545455,0.515999809016034
"nikolovski2014","KNN",0.487919568354351,0.536805555555556,0.458666333666334,0.472727272727273,0.596376995160782
"nikolovski2014","KNN",0.605277222777223,0.646726190476191,0.586933899433899,0.618181818181818,0.577176181471209
"nikolovski2014","KNN",0.626587301587302,0.657545518207283,0.628746253746254,0.654545454545455,0.527836164676416
"nikolovski2014","KNN",0.689398524181133,0.726628151260504,0.697365134865135,0.709090909090909,0.500334982522104
"nikolovski2014","KNN",0.553889397639398,0.583946078431373,0.583416583416583,0.6,0.505236792500056
"nikolovski2014","KNN",0.634504357298475,0.701231060606061,0.630348817848818,0.618181818181818,0.565825965334916
"nikolovski2014","KNN",0.673184424271381,0.70297619047619,0.683233433233433,0.654545454545455,0.539365985865509
"nikolovski2014","KNN",0.536891495601173,0.618650793650794,0.524059274059274,0.581818181818182,0.576588516779121
"nikolovski2014","KNN",0.599084249084249,0.645375457875458,0.577464202464202,0.618181818181818,0.593442438781701
"nikolovski2014","KNN",0.614775910364146,0.664663461538462,0.621961371961372,0.618181818181818,0.585045614431287
"nikolovski2014","KNN",0.54683105872622,0.611111111111111,0.569368131868132,0.618181818181818,0.546354210517482
"nikolovski2014","KNN",0.617628205128205,0.661057692307692,0.606539294039294,0.618181818181818,0.596490007601569
"nikolovski2014","KNN",0.597524766899767,0.637431318681319,0.590139027639028,0.563636363636364,0.586017521422048
"nikolovski2014","KNN",0.585905067155067,0.596955128205128,0.609140859140859,0.618181818181818,0.561580464642715
"nikolovski2014","KNN",0.590496309246309,0.686429512516469,0.578858641358641,0.618181818181818,0.563456471159765
"nikolovski2014","KNN",0.599934691745037,0.607514880952381,0.60791292041292,0.636363636363636,0.560107535831135
"nikolovski2014","KNN",0.680040577238853,0.750520833333333,0.678571428571429,0.763636363636364,0.454507275103872
"nikolovski2014","KNN",0.619501633986928,0.67252331002331,0.631576756576757,0.636363636363636,0.574452581648262
"nikolovski2014","KNN",0.654610858490169,0.7109375,0.674762737262737,0.690909090909091,0.485233032394773
"nikolovski2014","KNN",0.638825757575758,0.670670995670996,0.643106893106893,0.672727272727273,0.529601710981582
"nikolovski2014","KNN",0.535594093406593,0.639561644495855,0.514589577089577,0.6,0.608224466036535
"nikolovski2014","KNN",0.534280303030303,0.606881598793363,0.513215950715951,0.581818181818182,0.615035349134582
"nikolovski2014","KNN",0.638914788914789,0.68071771978022,0.627518315018315,0.654545454545455,0.535192059719139
"nikolovski2014","KNN",0.511818181818182,0.542261904761905,0.514443889443889,0.527272727272727,0.635373821394737
"nikolovski2014","KNN",0.577719907407407,0.632127192982456,0.567328504828505,0.563636363636364,0.621526030317069
"nikolovski2014","KNN",0.613177754557065,0.711979166666667,0.585477022977023,0.654545454545455,0.551251127554857
"nikolovski2014","KNN",0.642940392940393,0.71822209653092,0.630494505494505,0.654545454545455,0.505419100634987
"nikolovski2014","KNN",0.666887973137973,0.735197368421053,0.660568598068598,0.690909090909091,0.53813415026094
"nikolovski2014","KNN",0.670275738754,0.725375939849624,0.654616217116217,0.709090909090909,0.471863445587484
